Id,SalePrice
1582,126405.80409381598
1583,327769.74977033417
1584,234870.30535882968
1585,138211.7444549909
1586,65359.54703887323
1587,104000.75229083905
1588,152684.4962966659
1589,99560.04005240822
1590,129989.70919835025
1591,110178.9116734418
1592,121771.85761239797
1593,115584.50697260327
1594,116160.7340574239
1595,116347.02222512744
1596,240101.0412591453
1597,164830.73538211003
1598,178553.27512268213
1599,190715.58316592293
1600,180649.98205813946
1601,69022.96403343533
1602,107090.00369776976
1603,86302.02637448588
1604,279356.08956333064
1605,249324.77216872168
1606,168343.58514174403
1607,168343.26445380534
1608,215648.24273828708
1609,204479.02277568736
1610,161158.905632782
1611,148807.8426390275
1612,148892.82284946376
1613,162008.01446541597
1614,120457.47841247954
1615,81293.85640362086
1616,79719.12921402625
1617,86885.75390737
1618,123534.13232452246
1619,131337.94920467018
1620,148240.74267470778
1621,137888.1314627687
1622,150157.03550686015
1623,277450.4837271709
1624,206625.87223787504
1625,127040.638262851
1626,170530.50046606982
1627,188132.371344054
1628,277600.94425800367
1629,174080.92352179415
1630,324310.75084566843
1631,214879.08437854832
1632,253125.87707669803
1633,169892.39518836353
1634,181103.0252909982
1635,177173.54644444928
1636,158523.26194686387
1637,174477.98288467075
1638,211631.4261936291
1639,174535.1774648704
1640,251386.71645115534
1641,185022.12626472942
1642,224839.87733802982
1643,223341.83495658537
1644,230195.23045185665
1645,168599.05609436042
1646,150820.92963515793
1647,169601.74841329575
1648,139902.51093765596
1649,136216.55364437506
1650,124415.04624337121
1651,124271.46929314318
1652,92368.02917645987
1653,97153.8722345245
1654,156026.0888484285
1655,159837.59643936352
1656,154560.53597092975
1657,158340.59761997306
1658,155585.6907363659
1659,150041.21789907533
1660,143117.07542800767
1661,445391.3149277486
1662,375200.7741645537
1663,365234.5497187673
1664,482602.8442858392
1665,313846.98056346667
1666,330403.1798540791
1667,344242.60612613603
1668,329342.830050991
1669,301449.94559322944
1670,333492.8429956342
1671,259334.21867449433
1672,504950.7162593182
1673,292633.2412335645
1674,250118.4266452314
1675,179023.17921497027
1676,183852.68235748983
1677,218711.38665372814
1678,484180.9270689091
1679,368671.0826812993
1680,309448.0325626238
1681,251538.47724337978
1682,313085.6334955583
1683,188099.2833816773
1684,173511.82292265384
1685,174003.0392222744
1686,170428.8002989768
1687,168179.84153697416
1688,186352.4390989243
1689,189165.54864511924
1690,184762.8893132521
1691,177000.64658747806
1692,257032.47335176356
1693,170546.2382714234
1694,183265.1071087722
1695,170163.11056177114
1696,263404.4980548725
1697,171379.304134479
1698,342094.2325708216
1699,326284.76247001794
1700,236089.88690816323
1701,260654.9896242113
1702,251074.65186939048
1703,249470.7306622118
1704,288784.2331268801
1705,232467.49801716895
1706,466126.168462644
1707,223463.8316860693
1708,218169.7436048027
1709,275313.850955344
1710,221181.35796754053
1711,265853.2427498837
1712,236585.64975938725
1713,259044.94560271403
1714,226641.5319300654
1715,204448.63600527664
1716,183698.54558732474
1717,170516.86664466595
1718,133274.31191733503
1719,202931.0755211762
1720,253088.4535650428
1721,176020.31754257015
1722,126941.16231988528
1723,154677.41891490406
1724,214817.0919665551
1725,235541.4455200616
1726,180895.40613161828
1727,164917.17905497676
1728,191256.69095248947
1729,164459.9052449474
1730,162803.61271309125
1731,119675.58799810555
1732,129011.77811646923
1733,122958.24124636955
1734,127388.48193029352
1735,129535.91820846456
1736,115498.77468202653
1737,348501.8209817161
1738,209372.91341754812
1739,274863.5570061007
1740,181619.71542943481
1741,174067.45251922912
1742,174771.9669712723
1743,174138.77398773117
1744,314190.4242059462
1745,251125.28997973652
1746,254756.3782388617
1747,216758.96257282555
1748,210121.91942396577
1749,153516.31715491784
1750,150954.7334318044
1751,222911.88048899683
1752,122047.39607208065
1753,146002.12839064482
1754,209952.97126400252
1755,163274.4173693433
1756,125083.32797380058
1757,118876.10016446041
1758,140944.4544028815
1759,173539.57681630907
1760,152917.04020443498
1761,153605.09824120242
1762,170150.32354965975
1763,162757.50647979142
1764,112230.99044794567
1765,168132.1008727209
1766,164462.55403316487
1767,204835.65387857717
1768,136042.4397222643
1769,168949.73213646674
1770,136702.36195295618
1771,136341.25191369513
1772,139796.69676205172
1773,140194.54464915433
1774,133525.49599323515
1775,131279.45110529807
1776,120815.36789036162
1777,111013.21717544734
1778,129289.14770749478
1779,113366.57616067976
1780,178352.04477033406
1781,131786.01674692426
1782,99879.28760558643
1783,133370.7679779588
1784,89342.94923916993
1785,111525.24624120303
1786,140869.30395748015
1787,168155.10837102353
1788,57740.175515995696
1789,92352.5330958246
1790,79938.03775967383
1791,170591.63102587903
1792,155242.34331493528
1793,134807.0265834664
1794,139199.17915692617
1795,133633.5121886464
1796,116280.13465527304
1797,114082.89956519323
1798,122164.43460853824
1799,112172.62550479105
1800,118940.83443630309
1801,126736.4123308251
1802,158616.57481993822
1803,150821.048526352
1804,140756.11578005238
1805,132254.7475974852
1806,116970.35714505262
1807,145466.43959880542
1808,122399.20495169006
1809,120014.83247782686
1810,142957.94461678574
1811,106730.60895500555
1812,114911.65225676225
1813,122126.9146633568
1814,101287.1560202353
1815,61454.5251120321
1816,97971.65704820117
1817,120663.90826506338
1818,128629.55200082071
1819,119348.8921170393
1820,72541.80684700733
1821,122329.09075321835
1822,144676.6079027077
1823,52978.027564407224
1824,133122.36980605705
1825,133974.02254531308
1826,100049.43740898262
1827,106138.62557933477
1828,132516.88004467994
1829,109166.96389853374
1830,142380.47456138287
1831,170357.96401591698
1832,105064.768814156
1833,139242.72913745116
1834,128331.09948660053
1835,163130.03421193967
1836,128691.18598266791
1837,102504.02079587657
1838,133380.9227217481
1839,84759.57730852452
1840,157829.51907004055
1841,144443.0707613389
1842,87356.09748948197
1843,136954.6579479965
1844,123771.0236055903
1845,134674.95359668764
1846,144496.70558259412
1847,147002.7238984563
1848,57376.66421890573
1849,126230.01404237012
1850,127625.77429209066
1851,143368.50664154525
1852,126302.75356928352
1853,128410.65216701364
1854,175572.30326251904
1855,143813.85208717475
1856,215462.03537179626
1857,159080.65169922143
1858,141651.8983700359
1859,126733.72215605891
1860,150286.031182988
1861,126813.55877782403
1862,278091.0934055269
1863,274764.17246626876
1864,274764.17246626876
1865,319978.8815315906
1866,328187.47998585616
1867,237159.2287171141
1868,297112.2598958544
1869,196925.8564867881
1870,240929.23639072553
1871,257804.80484028393
1872,171662.7803200687
1873,222316.47587876322
1874,137475.8608688873
1875,207364.155286065
1876,188242.23734681154
1877,208101.70547191845
1878,211737.59593100953
1879,128475.45261417193
1880,134825.80104506586
1881,244822.12521587257
1882,257675.53267667638
1883,196165.08121252691
1884,215703.79244575877
1885,253105.7435567071
1886,300639.067181366
1887,196218.78055630546
1888,275221.71339825174
1889,165082.5706508907
1890,126655.12203835792
1891,136630.6122663626
1892,111800.10435778083
1893,136545.8103118961
1894,131674.7268418808
1895,147761.2385931302
1896,125636.81096164473
1897,115986.94289908819
1898,105591.90246666047
1899,127895.92524237857
1900,153964.23794230935
1901,162451.75481877424
1902,132641.6230081182
1903,243678.03016831534
1904,134470.45164723968
1905,170056.15088472038
1906,145496.36088661535
1907,198935.02214592192
1908,111513.7454714727
1909,129768.59805165799
1910,122524.806920992
1911,187087.05424877445
1912,270950.103677469
1913,147473.77627848295
1914,57160.51938001036
1915,322415.2995585467
1916,70021.52355842169
1917,253414.99775170893
1918,134677.7644811019
1919,156588.94174664337
1920,155797.19147744743
1921,398655.08139755146
1922,321382.91891221306
1923,202300.82204587836
1924,226409.04914270068
1925,215890.7323904772
1926,370206.4047693123
1927,137122.90157947902
1928,165260.7090364623
1929,124426.98972991988
1930,114727.93187857137
1931,134567.77156210033
1932,137659.20530807175
1933,168208.40340073436
1934,183479.56843964814
1935,176847.575269758
1936,192914.9500897275
1937,183402.6273967272
1938,171483.454101406
1939,255717.5185009818
1940,191375.73801135935
1941,176588.8252801209
1942,192927.05092112906
1943,191890.13361337705
1944,311405.9786298492
1945,346433.7625345751
1946,157626.78208853104
1947,299549.9906357707
1948,160734.21847809045
1949,246559.6001491162
1950,184062.1028496279
1951,269419.19698743185
1952,233443.2492022403
1953,162375.427797117
1954,204521.3771914124
1955,137028.53450747998
1956,287412.0679178283
1957,165564.4836003898
1958,313977.0320669119
1959,146524.7005458482
1960,116162.5670926397
1961,117821.46930703057
1962,92918.62887951947
1963,99388.18804133104
1964,110711.10097662639
1965,154698.50016151048
1966,149415.60158327778
1967,293205.3254755226
1968,380485.45170344436
1969,362275.11201736325
1970,429644.33514833986
1971,418331.96619264135
1972,352559.703644938
1973,262418.498243022
1974,314612.503532351
1975,472304.666230606
1976,278933.9022502042
1977,347754.3287661617
1978,341780.12915093
1979,317383.2202109811
1980,194212.0082740254
1981,337863.0124679505
1982,223127.1823148169
1983,213612.97290049965
1984,168844.25335650184
1985,212184.00690023357
1986,212124.55033566133
1987,189000.20123724142
1988,178492.33489659245
1989,184789.76426972175
1990,224657.72012120034
1991,224839.22864624462
1992,214303.14394757155
1993,175200.07721088466
1994,242289.6899001301
1995,180670.58842232972
1996,251048.49457674398
1997,312722.4202324541
1998,341516.790901473
1999,249162.9392907629
2000,298764.13140668767
2001,272617.43605238025
2002,244463.16494991744
2003,250338.03436456673
2004,262241.5070432506
2005,227887.37482634294
2006,224071.55923985806
2007,243870.23103010736
2008,208001.18505201276
2009,186289.88113720447
2010,190225.4038323701
2011,133267.03808167687
2012,180666.69509892812
2013,181987.50815483546
2014,186667.9712180431
2015,199246.27322458985
2016,190978.11903868942
2017,204169.01649696054
2018,120283.71216780996
2019,128461.35451499245
2020,116235.86173499875
2021,116357.84132305179
2022,175888.9843788835
2023,156007.8284549415
2024,216094.60688000044
2025,335714.68315232015
2026,183524.52581554704
2027,139777.32449434124
2028,155549.30141256296
2029,175755.38563825574
2030,276296.06380289496
2031,229182.4999333921
2032,252875.7348180727
2033,263562.50333349843
2034,162947.83608631077
2035,209242.73175129227
2036,181540.69572951057
2037,186220.34922213358
2038,295974.2071058299
2039,203669.23959558975
2040,395766.4654295537
2041,262171.5995114126
2042,204401.4011964098
2043,164950.67354962399
2044,158611.125809088
2045,213872.11723635002
2046,138769.6047115708
2047,153299.2326867161
2048,129709.29353410625
2049,139516.74139883977
2050,166951.3195012693
2051,101373.22207486605
2052,134958.51965288818
2053,138847.91183269653
2054,82078.05686218955
2055,149568.07590910036
2056,126407.58983573703
2057,124833.20190101629
2058,217616.9113005023
2059,127966.23716889252
2060,156483.1736244546
2061,171265.0797104769
2062,135494.82341055365
2063,110368.11818428904
2064,135845.44110889419
2065,121814.68390479064
2066,173857.55302946406
2067,113553.92278221487
2068,140516.74755654443
2069,87993.80883314414
2070,110212.03690262744
2071,89706.40584386101
2072,141973.6341659118
2073,135245.57210912366
2074,184473.3396180067
2075,138978.54119176694
2076,118399.70777126892
2077,145437.84149796417
2078,129142.854698203
2079,139144.2355150112
2080,111471.05389831788
2081,127237.00004289155
2082,133621.0561241849
2083,146658.93933157055
2084,111132.4132677072
2085,130865.37541612764
2086,106969.76086545807
2087,125071.62544535186
2088,110927.51390421377
2089,92351.10396438267
2090,130153.55631716622
2091,121488.13335823904
2092,133764.80710310122
2093,128390.68888661807
2094,140110.3931160014
2095,150133.90631431426
2096,89206.46239259477
2097,99542.84707997955
2098,151384.85745485572
2099,53834.19167592856
2100,100074.99550495573
2101,126498.13868112661
2102,142049.73874639714
2103,101374.92967145202
2104,135359.28684148204
2105,118373.12142116528
2106,79590.54280411579
2107,230514.1670877464
2108,112259.98818539255
2109,115630.95988090476
2110,122961.99111649739
2111,153664.0319344597
2112,136549.66321171564
2113,114443.91829369286
2114,110035.21698970595
2115,145815.62079787222
2116,109007.52200927252
2117,144233.35961126132
2118,119952.61608177362
2119,107084.13993553403
2120,115130.69311563057
2121,108615.67700430217
2122,97257.05700865903
2123,91641.41395798427
2124,196897.0921612631
2125,138817.24314368077
2126,166362.7417983588
2127,144902.9790276781
2128,128350.27998342215
2129,98937.87834715053
2130,142291.0793480899
2131,158634.30088477276
2132,120148.54619981535
2133,111044.18537844335
2134,119439.50950013411
2135,104769.98448733808
2136,82613.7403387736
2137,112830.95662970931
2138,134718.92225184952
2139,148892.83168423377
2140,131984.3753414557
2141,127020.05553164979
2142,132544.3310938051
2143,138418.820713604
2144,114663.20616964281
2145,131809.96296335408
2146,143817.5895567084
2147,154518.01054827456
2148,133037.3996624934
2149,129910.73297188173
2150,225448.11451886542
2151,150675.8408880381
2152,163931.1837308989
2153,156044.96984206597
2154,111647.91467913076
2155,125616.41200418842
2156,216764.08799296495
2157,252840.51390981325
2158,231021.68050621514
2159,207326.5408495226
2160,168953.47104207834
2161,255011.69693791415
2162,433294.50857148616
2163,338878.35174273496
2164,259833.42630218505
2165,177804.54250347515
2166,142202.0015424307
2167,206725.08009369107
2168,209116.58610357402
2169,196398.4415683162
2170,217780.0261035712
2171,141098.01644173646
2172,136284.12368701678
2173,151904.1527316197
2174,238655.4367028175
2175,303360.1616516703
2176,322789.4846420268
2177,252809.06377057603
2178,214894.1152926712
2179,143105.39689203305
2180,169981.49794297092
2181,193062.70073812266
2182,230463.1924028531
2183,192705.64054067663
2184,135544.16933355754
2185,122238.76884353205
2186,143480.42492681192
2187,141758.11177158818
2188,157511.94503301044
2189,172845.90904573837
2190,86342.8069722422
2191,90477.12260665669
2192,92828.2316363691
2193,96300.08904473177
2194,98512.83334751806
2195,113267.83500332922
2196,106707.8420092454
2197,116760.95555070852
2198,161661.91913064657
2199,159447.87311306872
2200,124531.13347092774
2201,139249.83475151347
2202,189443.2611700535
2203,169898.0127986598
2204,170347.81052708975
2205,116890.87210040516
2206,126441.09235112082
2207,223740.28041715655
2208,232660.44312395772
2209,186653.12854087178
2210,116428.61567895909
2211,114281.53889686849
2212,108061.3553008074
2213,111334.33292389073
2214,132664.63566195377
2215,99939.4652243337
2216,146333.0525361771
2217,75184.84319968217
2218,89118.6024538291
2219,56289.58252926644
2220,67733.04143873052
2221,324123.43752795993
2222,251913.6243035178
2223,279629.1750333841
2224,230016.63018190293
2225,142523.04494005797
2226,174587.84023970558
2227,198512.7362359402
2228,283453.4549703163
2229,231980.0558575323
2230,163123.87030749026
2231,215955.36147939635
2232,181202.9997296928
2233,174528.13433110586
2234,248654.11974738978
2235,192590.686995573
2236,265690.841832082
2237,345976.7461412743
2238,206735.34499356497
2239,121796.99540018153
2240,156739.1663113561
2241,141299.9887853945
2242,134776.50242889425
2243,129632.16996346826
2244,90556.41401912908
2245,90059.4113500682
2246,141202.9837027961
2247,97016.95100667365
2248,122646.0094674941
2249,124362.75048733607
2250,137201.4844573067
2251,118180.42696549569
2252,179938.31615324193
2253,159902.61990090506
2254,179781.1070413477
2255,192161.35517110056
2256,180816.02444034486
2257,193599.9011401896
2258,174304.41438300506
2259,177095.07703114205
2260,141355.05673438587
2261,184503.5634822471
2262,202927.77762515677
2263,329216.81338423747
2264,429010.3736650107
2265,169089.3455757192
2266,276177.24868130084
2267,346213.0288507843
2268,375061.1557311977
2269,164142.35767488982
2270,181716.9323830436
2271,237184.02790046608
2272,204154.0880637276
2273,162804.46185027275
2274,169687.81774831735
2275,159505.91468532482
2276,157248.9584231445
2277,173733.19632733252
2278,161431.9800206127
2279,122135.89468048331
2280,114230.80732143807
2281,169975.66223076062
2282,174029.87673274908
2283,93512.10035064089
2284,108738.98208692785
2285,147110.7352030536
2286,126760.14738641068
2287,341299.2324682614
2288,274513.6343327389
2289,365951.40694243374
2290,415353.25580644154
2291,308941.47826356225
2292,390228.6126932242
2293,468250.6204652425
2294,381548.4880823659
2295,445077.051319901
2296,269778.5015483945
2297,317329.04243567
2298,307374.3945577746
2299,360357.42736811325
2300,316645.1388982888
2301,284399.601332214
2302,243533.73760379522
2303,240079.09439283618
2304,243791.3066465575
2305,173148.55267306825
2306,175145.65226009715
2307,181068.23626025947
2308,217689.49228710792
2309,276162.2397761752
2310,214759.86069322005
2311,197891.75426742315
2312,172683.2604369284
2313,173021.53799807737
2314,169469.40374869
2315,170177.5811594738
2316,183680.40734762745
2317,176754.11055158096
2318,172396.13237876404
2319,175563.01377110012
2320,180614.66873933803
2321,249584.76803812495
2322,169498.87556597978
2323,185803.29110778891
2324,169076.16395448497
2325,222752.89220461642
2326,168801.93405527843
2327,215567.2160332547
2328,220473.3673511013
2329,184128.62973585926
2330,175391.9766152507
2331,341245.83087169717
2332,415451.47922729136
2333,306457.1117583242
2334,263329.59505029814
2335,256831.03963728837
2336,331507.72073230706
2337,196829.71692224947
2338,277120.7884236951
2339,230296.4380926682
2340,378423.7628767556
2341,219971.3429067862
2342,238259.86464981092
2343,224123.6081507284
2344,242590.50999461324
2345,237726.67455011533
2346,211307.3837355543
2347,194216.7467744772
2348,225643.3172293183
2349,166768.307395002
2350,285570.2131029016
2351,256145.18919894542
2352,237810.94383212918
2353,203151.14534679343
2354,123705.55195660847
2355,160350.85696791016
2356,149548.8709923046
2357,201544.6579254123
2358,195735.39341993633
2359,118512.48418266163
2360,117693.0104374416
2361,134825.81258948444
2362,272141.7045712728
2363,139871.42086223618
2364,145996.22692129572
2365,213469.23046988773
2366,189014.91599822138
2367,224837.65834675136
2368,203585.82747216313
2369,227447.85783206037
2370,171895.30060263455
2371,174892.03226863075
2372,178205.81450551774
2373,262648.6062924672
2374,295608.2766265521
2375,236619.68632999467
2376,283819.77675253607
2377,333595.0149659628
2378,138537.711149802
2379,188747.47284987415
2380,141413.18343442003
2381,159473.92217059116
2382,187605.52002485064
2383,212113.48081854306
2384,224871.2853766978
2385,148681.62779958284
2386,136852.5289574867
2387,130046.53551298837
2388,105040.64734948988
2389,126252.89276948216
2390,137585.0888074982
2391,129293.0704332781
2392,110940.38911033973
2393,163562.94641600718
2394,140774.83414880701
2395,196595.11269504673
2396,145085.37655127258
2397,197679.11365097834
2398,118072.8591843079
2399,63298.586072807455
2400,56729.53034938057
2401,116998.1556497335
2402,133625.67230734104
2403,139910.0162968864
2404,147076.7197710995
2405,155910.70344885832
2406,131945.54162401418
2407,121258.77343556035
2408,130510.84728333664
2409,130706.58919479261
2410,164423.18947139222
2411,120092.3586470555
2412,156062.27850713275
2413,136977.75096942927
2414,129842.35188800815
2415,135026.63619465087
2416,123464.78937636186
2417,125545.85774703114
2418,124133.1524689843
2419,128550.15434800752
2420,122492.28997994888
2421,145382.70106591066
2422,116358.6615516117
2423,121782.7084439853
2424,150452.74913078183
2425,168735.8622832825
2426,121194.65909373744
2427,133868.75141370023
2428,171557.91396490598
2429,111550.57817480426
2430,126564.47229577658
2431,109875.43519092134
2432,132934.5381969376
2433,139066.2565601832
2434,144687.22490196966
2435,149450.00700332702
2436,103025.87644146045
2437,104056.87701505181
2438,122054.04214060918
2439,110971.14067633836
2440,122078.15446635711
2441,99740.5070802202
2442,105204.74773018931
2443,114079.1006716214
2444,121986.42641706135
2445,88339.4526456124
2446,129230.7354481191
2447,203873.21057034782
2448,133284.4383782869
2449,113367.04134006806
2450,154498.77812790024
2451,125188.49083834748
2452,202472.88362396933
2453,99707.96333170675
2454,126850.37959822585
2455,103654.06359125298
2456,137350.88253263358
2457,118884.2942528919
2458,107576.25114178225
2459,109186.79664688802
2460,138905.42703731294
2461,117386.32439187354
2462,136825.81815804244
2463,120503.29270113759
2464,148762.29314087285
2465,139684.77114358434
2466,123795.23867807581
2467,157040.54533966933
2468,93184.55585879498
2469,91862.41330236966
2470,171323.50138601614
2471,209564.85167921893
2472,166426.53780422834
2473,115897.60076481664
2474,102533.2650488869
2475,221019.0814580316
2476,114184.01759921305
2477,129251.29805032322
2478,160045.28649882943
2479,110812.75396633286
2480,131318.98074349092
2481,118340.2089005244
2482,129200.14292598877
2483,111799.91794972146
2484,117780.94358932252
2485,116873.83974669529
2486,147567.7952661452
2487,172633.3304162583
2488,162704.53071042855
2489,148186.1111538402
2490,147004.89121498575
2491,92944.07524086145
2492,179471.33850625105
2493,146375.55926646298
2494,166398.85105254187
2495,102929.94064037401
2496,211731.97707661972
2497,148059.4213208129
2498,116458.8001994181
2499,94110.43123328174
2500,125793.6304476718
2501,133322.27363733243
2502,148655.45159382117
2503,104068.91839384574
2504,184616.62193769345
2505,220414.28622974604
2506,254334.26277884215
2507,307601.24824277865
2508,253319.98032340073
2509,222113.60208640245
2510,228741.91035867156
2511,188004.9031134776
2512,215958.7212927178
2513,220569.01948144205
2514,220705.2477450825
2515,147897.4955632652
2516,154027.18720299724
2517,128391.58363379487
2518,136934.05532353482
2519,226834.26312797685
2520,206097.98129678227
2521,194152.86884586254
2522,220024.12645848354
2523,132391.34855863647
2524,136450.81497673475
2525,139027.35760501682
2526,136773.57538269297
2527,107194.48989337431
2528,124853.87688362064
2529,133556.1037123294
2530,110487.03773686748
2531,244415.07165860216
2532,228891.0462617412
2533,196668.83483578358
2534,245751.5620669824
2535,289215.7455476335
2536,224925.83513680028
2537,219055.15451136787
2538,185921.79034084993
2539,190664.56700525983
2540,170306.94108538696
2541,183043.49170399728
2542,161812.96320291553
2543,126327.63875265114
2544,131956.42457669604
2545,136407.67761142924
2546,146381.99945467318
2547,131543.74833868397
2548,148603.6621580953
2549,168027.42571044806
2550,567011.034141282
2551,137198.64699863194
2552,112699.23773642028
2553,87413.41460986517
2554,115591.29701272007
2555,101435.70086004575
2556,104393.51221837853
2557,118713.65391824715
2558,149744.09181815534
2559,138967.19261599498
2560,121170.81610523743
2561,154690.09222953685
2562,128235.0761226216
2563,144553.66386980625
2564,175059.48896583717
2565,122212.98663418154
2566,139593.8855630723
2567,136210.7620371108
2568,175065.64468378728
2569,180067.05511648263
2570,114929.39844413326
2571,165815.2090219698
2572,173239.33364340468
2573,222644.81490398414
2574,272349.01713175164
2575,124893.32946468488
2576,131429.81933635043
2577,153295.52821233042
2578,98859.71221328151
2579,76049.91780100194
2580,128854.56449587613
2581,126372.88373667264
2582,109614.22368762398
2583,289684.2670248313
2584,156248.15547793734
2585,173712.03415311425
2586,209893.25831683594
2587,204181.18525246292
2588,157912.8936907468
2589,142070.04828813643
2590,230900.33721367616
2591,210102.45620405817
2592,222773.90454767944
2593,257025.30489469963
2594,174957.22716026768
2595,203727.51506515592
2596,328700.36542087654
2597,177484.36190257664
2598,276535.9669512921
2599,312355.2708316784
2600,140021.52773921794
2601,132006.64200968048
2602,85586.61935609221
2603,87589.99164605123
2604,81951.36471375659
2605,81940.35887685487
2606,140735.04975834503
2607,174364.11544825646
2608,185773.2507466841
2609,168669.8151070324
2610,113176.00844017883
2611,141159.68087878602
2612,151412.99540277582
2613,123956.43913224502
2614,119005.0792133412
2615,150165.26409546036
2616,132826.91921542925
2617,171811.19473005598
2618,174766.0848649729
2619,217524.6516795512
2620,186531.4719711093
2621,182220.47278422987
2622,184996.04219143096
2623,239515.0460414102
2624,276374.7878571401
2625,307346.0112607522
2626,157889.61268357132
2627,178688.14059542873
2628,406945.632735188
2629,465370.7064444833
2630,334626.1477541834
2631,440480.9210754191
2632,389982.7085903391
2633,300914.9361348214
2634,367164.02615336614
2635,143829.36477671302
2636,189523.0479306247
2637,163724.031164827
2638,257887.45289402572
2639,173846.11696596406
2640,149722.4753543707
2641,105500.38526611835
2642,184374.9965114248
2643,105495.35379127512
2644,134075.1998543152
2645,96209.8620823724
2646,91934.840309126
2647,93421.74296607524
2648,134287.8202444942
2649,142903.46637065758
2650,152113.68625097125
2651,153549.45869175936
2652,430828.0055321189
2653,243996.92029293234
2654,254321.19013159245
2655,359778.10347705905
2656,315670.09435768967
2657,324677.02604560513
2658,267004.04011722445
2659,291977.60371392046
2660,321667.01849543443
2661,335358.2693352284
2662,348984.48333050695
2663,279315.79352903605
2664,273422.5289318514
2665,319358.82508509856
2666,282892.27201807674
2667,167393.8654689666
2668,179516.29057994374
2669,172378.97473179112
2670,279666.1596743706
2671,179582.20620402298
2672,185506.61306518016
2673,200522.15140250817
2674,196355.26645622173
2675,173496.3901309988
2676,189119.93728204034
2677,195386.974851498
2678,254664.49533683303
2679,275338.8902015698
2680,262691.854683319
2681,414256.8730319004
2682,320733.53322334314
2683,489283.51360846194
2684,300256.8363565936
2685,340894.64488055353
2686,258401.46289579352
2687,311538.2447982844
2688,227414.02723776753
2689,207527.55102567177
2690,477003.22423704
2691,185188.27729541773
2692,128545.9805246315
2693,188335.762146515
2694,121022.61553710888
2695,192971.23540017064
2696,189665.63622590518
2697,188501.90680725523
2698,195095.3492856346
2699,174550.15928665546
2700,162838.06807124233
2701,151338.16231227014
2702,113654.85428107706
2703,133025.93087737475
2704,140472.42445579337
2705,125297.43008384791
2706,118249.70776436166
2707,118178.7988724073
2708,131716.36743587715
2709,116545.78277185238
2710,125912.3284647865
2711,284845.8499108504
2712,372639.42071307596
2713,178901.49703251084
2714,149612.0251090031
2715,173738.8630878241
2716,163272.95139944452
2717,176738.20356826726
2718,237427.75263239112
2719,152625.0539273904
2720,161327.03219544524
2721,141262.66101476835
2722,154593.3523918134
2723,141706.0900032561
2724,125061.00701445938
2725,134363.97938581434
2726,142590.08195790558
2727,160235.85860392248
2728,167270.95433389928
2729,153206.83118600288
2730,144093.302602764
2731,114810.58552204818
2732,113012.32843087213
2733,159537.2349763303
2734,137018.7127691268
2735,132927.51289812417
